origin,destination,distance [m],duration
PL022,PL076,101857,0.049965278
PL022,PL077,173136,0.106770833
PL022,PL078,176330,0.115451389
PL022,PL079,151002,0.064375
PL022,PL080,178580,0.075891204
PL022,PL081,76500,0.037997685
PL022,PL082,75511,0.038402778
PL022,PL083,337407,0.157858796
PL022,PL084,344071,0.145902778
PL022,PL085,188123,0.082974537
PL022,PL086,212863,0.099282407
PL022,PL088,334744,0.135949074
PL022,PL090,185548,0.118125
PL022,PL091,224427,0.103252315
PL022,PL094,335055,0.136180556
PL022,PL095,50855,0.037523148
PL022,PL097,45945,0.024664352
PL022,PL098,337076,0.16306713
PL022,PL099,20103,0.015833333
PL022,PL100,289249,0.150706019
PL022,PL101,382210,0.157106481
PL022,PL102,62134,0.041701389
PL022,PL103,325536,0.1325
PL022,PL104,42622,0.031412037
PL022,PL105,45714,0.036585648
PL022,PL106,48980,0.030115741
PL022,PL107,160656,0.070798611
PL022,PL109,402899,0.162199074
PL022,PL110,93935,0.048159722
PL022,PL111,253806,0.161157407
PL022,PL112,56322,0.03130787
PL022,PL113,67955,0.034074074
PL022,PL114,250720,0.114293981
PL022,PL115,663310,0.277534722
PL022,PL116,91920,0.046585648
PL022,PL117,45011,0.031018519
PL022,PL118,603029,0.248449074
PL023,PL024,315830,0.136180556
PL023,PL026,225637,0.099710648
PL023,PL027,188732,0.084247685
PL023,PL028,120697,0.058680556
PL023,PL029,286014,0.129444444
PL023,PL030,428187,0.170763889
PL023,PL031,671043,0.255
PL023,PL032,369709,0.161863426
PL023,PL033,120549,0.066909722
PL023,PL034,80790,0.048541667
PL023,PL035,253430,0.112986111
PL023,PL036,382438,0.155277778
PL023,PL037,447915,0.179756944
PL023,PL040,226390,0.102256944
PL023,PL041,299008,0.132280093
PL023,PL043,540242,0.238402778
PL023,PL044,283146,0.126527778
PL023,PL045,97058,0.050034722
PL023,PL046,245728,0.111828704
PL023,PL047,181466,0.08375
PL023,PL048,290400,0.155289352
PL023,PL049,676067,0.285787037
PL023,PL050,80562,0.046481481
PL023,PL051,671169,0.281736111
PL023,PL052,389394,0.155902778
PL023,PL054,272397,0.116331019
PL023,PL055,383727,0.200358796
PL023,PL056,186245,0.084409722
PL023,PL057,684166,0.311273148
PL023,PL058,292872,0.130821759
PL023,PL059,771707,0.327881944
PL023,PL060,157555,0.078541667
PL023,PL061,145546,0.068923611
PL023,PL062,168064,0.076805556
PL023,PL063,373511,0.172280093
PL023,PL064,109134,0.077465278
PL023,PL065,182223,0.085648148
PL023,PL066,55051,0.034814815
PL023,PL067,79151,0.050914352
PL023,PL068,243337,0.106875
PL023,PL069,283219,0.12375
PL023,PL070,102639,0.052673611
PL023,PL071,184665,0.08744213
PL023,PL072,128723,0.080416667
PL023,PL073,448437,0.173773148
PL023,PL074,215543,0.102685185
PL023,PL075,155870,0.077291667
PL023,PL076,191757,0.088125
PL023,PL077,261961,0.110092593
PL023,PL078,193094,0.099756944
PL023,PL079,95022,0.049618056
PL023,PL080,122600,0.061122685
PL023,PL081,166400,0.076157407
PL023,PL082,165412,0.0765625
PL023,PL083,444619,0.173217593
PL023,PL084,288091,0.131134259
PL023,PL085,278024,0.121134259
PL023,PL086,114417,0.078877315
PL023,PL088,278764,0.121180556
PL023,PL090,212206,0.107175926
PL023,PL091,168447,0.08849537
PL023,PL094,279076,0.121423611
PL023,PL095,167021,0.077789352
PL023,PL097,135846,0.062824074
PL023,PL098,444448,0.17837963
PL023,PL099,80409,0.046041667
PL023,PL100,379149,0.188865741
PL023,PL101,326231,0.142349537
PL023,PL102,58507,0.038113426
PL023,PL103,269557,0.117731481
PL023,PL104,142599,0.071006944
PL023,PL105,148215,0.075706019
PL023,PL106,138880,0.068275463
PL023,PL107,104676,0.056030093
PL023,PL109,346920,0.14744213
PL023,PL110,183836,0.086319444
PL023,PL111,287761,0.157662037
PL023,PL112,146223,0.069467593
PL023,PL113,157856,0.072233796
PL023,PL114,194740,0.099525463
PL023,PL115,746117,0.283981481
PL023,PL116,181821,0.08474537
PL023,PL117,146044,0.07212963
PL023,PL118,547050,0.233680556
PL024,PL026,290198,0.137372685
PL024,PL027,405486,0.180324074
PL024,PL028,391585,0.155208333
PL024,PL029,43699,0.0290625
PL024,PL030,250955,0.098553241
PL024,PL031,322410,0.151423611
PL024,PL032,211535,0.089166667
PL024,PL033,206698,0.0934375
PL024,PL034,351679,0.145069444
PL024,PL035,470183,0.209050926
PL024,PL036,205206,0.08306713
PL024,PL037,270683,0.107546296
PL024,PL040,283255,0.126006944
PL024,PL041,100739,0.049166667
PL024,PL043,363010,0.16619213
PL024,PL044,50620,0.02712963
PL024,PL045,251290,0.102824074
PL024,PL046,462482,0.207893519
PL024,PL047,377101,0.170335648
PL024,PL048,314813,0.148252315
PL024,PL049,498834,0.213576389
PL024,PL050,236851,0.108240741
PL024,PL051,493937,0.209525463
PL024,PL052,161490,0.080266204
PL024,PL054,147352,0.070069444
PL024,PL055,390655,0.175358796
PL024,PL056,362583,0.162708333
PL024,PL057,400514,0.225729167
PL024,PL058,94603,0.047696759
PL024,PL059,594475,0.25568287
PL024,PL060,428444,0.175069444
PL024,PL061,368874,0.168321759
PL024,PL062,357765,0.166655093
PL024,PL063,397490,0.200960648
PL024,PL064,441223,0.1771875
PL024,PL065,335219,0.153912037
PL024,PL066,280567,0.118032407
PL024,PL067,366561,0.154525463
PL024,PL068,242520,0.108981481
PL024,PL069,265709,0.118726852
PL024,PL070,220603,0.0909375
PL024,PL071,455553,0.183969907
PL024,PL072,251540,0.145497685
PL024,PL073,135078,0.081608796
PL024,PL074,296481,0.135486111
PL024,PL075,365261,0.164849537
PL024,PL076,408511,0.184201389
PL024,PL077,156106,0.075902778
PL024,PL078,89247,0.058831019
PL024,PL079,229712,0.094444444
PL024,PL080,276832,0.113923611
PL024,PL081,381467,0.172002315
PL024,PL082,362273,0.169421296
PL024,PL083,267387,0.101006944
PL024,PL084,44305,0.028680556
PL024,PL085,494777,0.217210648
PL024,PL086,311115,0.137303241
PL024,PL088,65285,0.037951389
PL024,PL090,103638,0.05662037
PL024,PL091,91460,0.061585648
PL024,PL094,46549,0.022025463
PL024,PL095,437909,0.17431713
PL024,PL097,406734,0.159351852
PL024,PL098,267216,0.106168981
PL024,PL099,351297,0.142569444
PL024,PL100,325390,0.134652778
PL024,PL101,23881,0.01744213
PL024,PL102,212136,0.131215278
PL024,PL103,50940,0.025451389
PL024,PL104,413488,0.167534722
PL024,PL105,350347,0.160891204
PL024,PL106,362137,0.161469907
PL024,PL107,222640,0.094293981
PL024,PL109,150264,0.069571759
PL024,PL110,400287,0.182037037
PL024,PL111,81207,0.044143519
PL024,PL112,417112,0.16599537
PL024,PL113,367226,0.170902778
PL024,PL114,88632,0.059039352
PL024,PL115,397483,0.180405093
PL024,PL116,398272,0.180451389
PL024,PL117,416933,0.168657407
PL024,PL118,391151,0.163946759
PL026,PL027,366842,0.144293981
PL026,PL028,298807,0.118726852
PL026,PL029,260325,0.1296875
PL026,PL030,490968,0.187835648
PL026,PL031,596189,0.272939815
PL026,PL032,175612,0.102847222
PL026,PL033,142625,0.071458333
PL026,PL034,258900,0.108587963
PL026,PL035,431540,0.173020833
PL026,PL036,445219,0.172349537
PL026,PL037,510696,0.196828704
PL026,PL040,404500,0.162303241
PL026,PL041,274708,0.133518519
PL026,PL043,603022,0.255474537
PL026,PL044,257457,0.126770833
PL026,PL045,133404,0.057060185
PL026,PL046,423838,0.171875
PL026,PL047,359576,0.143796296
PL026,PL048,448681,0.212997685
PL026,PL049,738847,0.302858796
PL026,PL050,157919,0.072569444
PL026,PL051,733950,0.29880787
PL026,PL052,452175,0.172974537
PL026,PL054,335177,0.133402778
PL026,PL055,540679,0.250335648
PL026,PL056,364355,0.144456019
PL026,PL057,746947,0.328356481
PL026,PL058,237498,0.126655093
PL026,PL059,834488,0.344965278
PL026,PL060,335665,0.138587963
PL026,PL061,323656,0.128969907
PL026,PL062,346174,0.136851852
PL026,PL063,551621,0.232326389
PL026,PL064,348445,0.140706019
PL026,PL065,360333,0.145694444
PL026,PL066,187789,0.081550926
PL026,PL067,273782,0.118043981
PL026,PL068,53954,0.035034722
PL026,PL069,93836,0.051909722
PL026,PL070,165420,0.06974537
PL026,PL071,362775,0.147488426
PL026,PL072,308485,0.142766204
PL026,PL073,511218,0.190856481
PL026,PL074,393653,0.162731481
PL026,PL075,333980,0.137326389
PL026,PL076,369867,0.148171296
PL026,PL077,324742,0.127164352
PL026,PL078,255874,0.116828704
PL026,PL079,157802,0.066689815
PL026,PL080,126049,0.056689815
PL026,PL081,344510,0.136203704
PL026,PL082,343522,0.136608796
PL026,PL083,507399,0.190289352
PL026,PL084,262402,0.131377315
PL026,PL085,456134,0.181180556
PL026,PL086,141865,0.071319444
PL026,PL088,254464,0.122418981
PL026,PL090,274986,0.124247685
PL026,PL091,231227,0.10556713
PL026,PL094,253386,0.121655093
PL026,PL095,345130,0.137835648
PL026,PL097,313956,0.12287037
PL026,PL098,507228,0.195451389
PL026,PL099,258519,0.106087963
PL026,PL100,496552,0.213101852
PL026,PL101,300541,0.142581019
PL026,PL102,238270,0.100462963
PL026,PL103,243867,0.117974537
PL026,PL104,320709,0.131053241
PL026,PL105,326325,0.135752315
PL026,PL106,316990,0.128321759
PL026,PL107,167457,0.073101852
PL026,PL109,191468,0.098287037
PL026,PL110,361946,0.146365741
PL026,PL111,362422,0.171493056
PL026,PL112,324333,0.129513889
PL026,PL113,335966,0.132280093
PL026,PL114,257521,0.116597222
PL026,PL115,671263,0.301921296
PL026,PL116,359931,0.144791667
PL026,PL117,324154,0.132175926
PL026,PL118,391597,0.184525463
PL027,PL028,67957,0.03087963
PL027,PL029,426897,0.173877315
PL027,PL030,315058,0.153680556
PL027,PL031,578032,0.2421875
PL027,PL032,510591,0.206284722
PL027,PL033,261432,0.111331019
PL027,PL034,116022,0.054652778
PL027,PL035,70266,0.034074074
PL027,PL036,289427,0.142465278
PL027,PL037,337201,0.162627315
PL027,PL040,126285,0.057743056
PL027,PL041,439891,0.176712963
PL027,PL043,392235,0.205555556
PL027,PL044,424029,0.170949074
PL027,PL045,237941,0.094456019
PL027,PL046,62564,0.032916667
PL027,PL047,24037,0.017997685
PL027,PL048,137396,0.082002315
PL027,PL049,565352,0.268645833
PL027,PL050,221445,0.090902778
PL027,PL051,560455,0.264594907
PL027,PL052,296383,0.143090278
PL027,PL054,227137,0.120150463
PL027,PL055,219837,0.123263889
PL027,PL056,45566,0.0228125
PL027,PL057,591155,0.298472222
PL027,PL058,433755,0.175243056
PL027,PL059,660993,0.310752315
PL027,PL060,46243,0.025011574
PL027,PL061,51383,0.026030093
PL027,PL062,45788,0.022662037
PL027,PL063,190347,0.093368056
PL027,PL064,98706,0.045810185
PL027,PL065,57822,0.028414352
PL027,PL066,197687,0.08193287
PL027,PL067,97094,0.048668981
PL027,PL068,384220,0.151296296
PL027,PL069,424101,0.168171296
PL027,PL070,243522,0.097106481
PL027,PL071,113036,0.052581019
PL027,PL072,114953,0.054861111
PL027,PL073,355426,0.160972222
PL027,PL074,104275,0.054444444
PL027,PL075,46330,0.027025463
PL027,PL076,12787,0.010856481
PL027,PL077,216022,0.114259259
PL027,PL078,258420,0.144270833
PL027,PL079,235905,0.094039352
PL027,PL080,263483,0.105555556
PL027,PL081,30931,0.016377315
PL027,PL082,34181,0.02224537
PL027,PL083,327203,0.151493056
PL027,PL084,428974,0.175555556
PL027,PL085,94860,0.042222222
PL027,PL086,297766,0.128935185
PL027,PL088,419647,0.165613426
PL027,PL090,267638,0.146956019
PL027,PL091,309330,0.132916667
PL027,PL094,419958,0.165844907
PL027,PL095,95392,0.042939815
PL027,PL097,64217,0.027974537
PL027,PL098,326872,0.156701389
PL027,PL099,116696,0.054340278
PL027,PL100,215260,0.111759259
PL027,PL101,467113,0.186770833
PL027,PL102,155058,0.071296296
PL027,PL103,410440,0.162164352
PL027,PL104,80196,0.036990741
PL027,PL105,65562,0.041145833
PL027,PL106,56728,0.033217593
PL027,PL107,245559,0.100462963
PL027,PL109,487803,0.191863426
PL027,PL110,44298,0.025324074
PL027,PL111,345973,0.169166667
PL027,PL112,64429,0.034085648
PL027,PL113,35580,0.018090278
PL027,PL114,259625,0.145243056
PL027,PL115,653106,0.271168981
PL027,PL116,42283,0.02375
PL027,PL117,83243,0.042337963
PL027,PL118,687932,0.278101852
PL028,PL029,359062,0.148136574
PL028,PL030,297457,0.143506944
PL028,PL031,560430,0.232025463
PL028,PL032,442756,0.180555556
PL028,PL033,193597,0.085601852
PL028,PL034,48187,0.028923611
PL028,PL035,135637,0.061006944
PL028,PL036,271825,0.132303241
PL028,PL037,319599,0.152453704
PL028,PL040,108683,0.047569444
PL028,PL041,372056,0.150983796
PL028,PL043,399509,0.205231481
PL028,PL044,356194,0.145219907
PL028,PL045,170106,0.068726852
PL028,PL046,127935,0.059861111
PL028,PL047,63673,0.031782407
PL028,PL048,172693,0.100601852
PL028,PL049,547751,0.258483796
PL028,PL050,153609,0.065173611
PL028,PL051,542854,0.25443287
PL028,PL052,278781,0.132928241
PL028,PL054,209536,0.109976852
PL028,PL055,266020,0.14568287
PL028,PL056,57846,0.0321875
PL028,PL057,573553,0.288310185
PL028,PL058,365919,0.149513889
PL028,PL059,643391,0.300590278
PL028,PL060,36443,0.026793981
PL028,PL061,21356,0.013263889
PL028,PL062,44294,0.023703704
PL028,PL063,255718,0.1203125
PL028,PL064,52038,0.027951389
PL028,PL065,64516,0.030960648
PL028,PL066,129851,0.056203704
PL028,PL067,35079,0.024398148
PL028,PL068,316385,0.12556713
PL028,PL069,356266,0.14244213
PL028,PL070,175687,0.071365741
PL028,PL071,66368,0.034733796
PL028,PL072,62984,0.040289352
PL028,PL073,337824,0.150810185
PL028,PL074,97837,0.047997685
PL028,PL075,31679,0.02162037
PL028,PL076,73964,0.036157407
PL028,PL077,198421,0.104097222
PL028,PL078,177386,0.116828704
PL028,PL079,168070,0.068310185
PL028,PL080,195648,0.079826389
PL028,PL081,41661,0.024421296
PL028,PL082,41642,0.023472222
PL028,PL083,309601,0.141331019
PL028,PL084,361139,0.149826389
PL028,PL085,160231,0.069166667
PL028,PL086,229930,0.103206019
PL028,PL088,351812,0.139872685
PL028,PL090,186605,0.119502315
PL028,PL091,241494,0.1071875
PL028,PL094,352123,0.140115741
PL028,PL095,48724,0.025081019
PL028,PL097,17549,0.010115741
PL028,PL098,309271,0.146539352
PL028,PL099,48861,0.028611111
PL028,PL100,261443,0.134178241
PL028,PL101,399278,0.161041667
PL028,PL102,87223,0.04556713
PL028,PL103,342604,0.136435185
PL028,PL104,33529,0.019143519
PL028,PL105,30508,0.021018519
PL028,PL106,21174,0.013587963
PL028,PL107,177724,0.074722222
PL028,PL109,419967,0.166134259
PL028,PL110,66043,0.034351852
PL028,PL111,328372,0.15900463
PL028,PL112,27927,0.016759259
PL028,PL113,40063,0.020266204
PL028,PL114,178592,0.117800926
PL028,PL115,635504,0.261006944
PL028,PL116,64028,0.032777778
PL028,PL117,29382,0.024699074
PL028,PL118,620097,0.252372685
PL029,PL030,295837,0.119756944
PL029,PL031,347040,0.16255787
PL029,PL032,180470,0.081550926
PL029,PL033,175633,0.085821759
PL029,PL034,320614,0.137453704
PL029,PL035,493253,0.201886574
PL029,PL036,250088,0.104282407
PL029,PL037,315565,0.128761574
PL029,PL040,328136,0.147210648
PL029,PL041,38455,0.029560185
PL029,PL043,407891,0.187395833
PL029,PL044,14073,0.01625
PL029,PL045,220225,0.095208333
PL029,PL046,485552,0.200740741
PL029,PL047,421290,0.172662037
PL029,PL048,359695,0.169456019
PL029,PL049,543716,0.234780093
PL029,PL050,205786,0.100625
PL029,PL051,538819,0.230729167
PL029,PL052,206372,0.101469907
PL029,PL054,192234,0.091273148
PL029,PL055,435536,0.1965625
PL029,PL056,426069,0.173321759
PL029,PL057,425145,0.236863426
PL029,PL058,43339,0.03400463
PL029,PL059,639357,0.276886574
PL029,PL060,397379,0.167453704
PL029,PL061,385370,0.157835648
PL029,PL062,407887,0.165706019
PL029,PL063,442372,0.222164352
PL029,PL064,410158,0.169571759
PL029,PL065,380101,0.175115741
PL029,PL066,249502,0.110416667
PL029,PL067,335496,0.146909722
PL029,PL068,211455,0.101365741
PL029,PL069,234644,0.111111111
PL029,PL070,189538,0.083321759
PL029,PL071,424488,0.176354167
PL029,PL072,275989,0.167395833
PL029,PL073,165166,0.096145833
PL029,PL074,341363,0.156689815
PL029,PL075,395694,0.16619213
PL029,PL076,431581,0.177037037
PL029,PL077,200988,0.097106481
PL029,PL078,119484,0.078333333
PL029,PL079,198647,0.086828704
PL029,PL080,245767,0.10630787
PL029,PL081,406224,0.165069444
PL029,PL082,405235,0.165474537
PL029,PL083,312268,0.122222222
PL029,PL084,3005,0.004895833
PL029,PL085,517847,0.210046296
PL029,PL086,280050,0.1296875
PL029,PL088,12990,0.01625
PL029,PL090,148520,0.077824074
PL029,PL091,108397,0.072326389
PL029,PL094,9131,0.011331019
PL029,PL095,406844,0.166701389
PL029,PL097,375669,0.151736111
PL029,PL098,312097,0.127384259
PL029,PL099,320232,0.134953704
PL029,PL100,370271,0.155856481
PL029,PL101,51392,0.032199074
PL029,PL102,299983,0.129328704
PL029,PL103,13330,0.017766204
PL029,PL104,382423,0.159918981
PL029,PL105,388038,0.164618056
PL029,PL106,378704,0.1571875
PL029,PL107,191575,0.086678241
PL029,PL109,90019,0.058865741
PL029,PL110,423660,0.175231481
PL029,PL111,126089,0.065347222
PL029,PL112,386047,0.15837963
PL029,PL113,397679,0.161145833
PL029,PL114,118403,0.075960648
PL029,PL115,422114,0.191539352
PL029,PL116,421645,0.173657407
PL029,PL117,385868,0.161041667
PL029,PL118,360086,0.156331019
PL030,PL031,425707,0.16
PL030,PL032,453976,0.180011574
PL030,PL033,367875,0.148703704
PL030,PL034,341895,0.166550926
PL030,PL035,291010,0.142986111
PL030,PL036,70202,0.035925926
PL030,PL037,28287,0.020775463
PL030,PL040,194410,0.099074074
PL030,PL041,343180,0.140011574
PL030,PL043,108789,0.076203704
PL030,PL044,293061,0.117974537
PL030,PL045,363660,0.139849537
PL030,PL046,298823,0.149814815
PL030,PL047,288256,0.143402778
PL030,PL048,192498,0.09037037
PL030,PL049,256438,0.126805556
PL030,PL050,337340,0.144907407
PL030,PL051,251541,0.122743056
PL030,PL052,99234,0.052349537
PL030,PL054,152712,0.078530093
PL030,PL055,173139,0.094108796
PL030,PL056,273738,0.135775463
PL030,PL057,312137,0.159074074
PL030,PL058,337044,0.138541667
PL030,PL059,352079,0.168900463
PL030,PL060,294146,0.155173611
PL030,PL061,280029,0.141388889
PL030,PL062,268920,0.139722222
PL030,PL063,238807,0.128344907
PL030,PL064,335196,0.159444444
PL030,PL065,246374,0.126979167
PL030,PL066,338955,0.145231481
PL030,PL067,333768,0.163159722
PL030,PL068,509939,0.196689815
PL030,PL069,508150,0.209571759
PL030,PL070,334918,0.129328704
PL030,PL071,349527,0.166226852
PL030,PL072,226427,0.123425926
PL030,PL073,203101,0.078773148
PL030,PL074,207636,0.108553241
PL030,PL075,276416,0.137916667
PL030,PL076,319666,0.157268519
PL030,PL077,171941,0.073611111
PL030,PL078,270124,0.126469907
PL030,PL079,342083,0.131458333
PL030,PL080,389202,0.1509375
PL030,PL081,292622,0.145069444
PL030,PL082,273428,0.142488426
PL030,PL083,18721,0.011921296
PL030,PL084,298006,0.122581019
PL030,PL085,309208,0.158333333
PL030,PL086,423485,0.174328704
PL030,PL088,307726,0.128796296
PL030,PL090,234308,0.110069444
PL030,PL091,301733,0.144699074
PL030,PL094,288990,0.11287037
PL030,PL095,331882,0.156574074
PL030,PL097,300708,0.141608796
PL030,PL098,18551,0.017523148
PL030,PL099,342569,0.166238426
PL030,PL100,107874,0.053402778
PL030,PL101,277054,0.117384259
PL030,PL102,320012,0.150787037
PL030,PL103,293381,0.116296296
PL030,PL104,316687,0.150636574
PL030,PL105,261502,0.133958333
PL030,PL106,273292,0.134537037
PL030,PL107,336955,0.132685185
PL030,PL109,392704,0.160428241
PL030,PL110,311442,0.155104167
PL030,PL111,193510,0.086446759
PL030,PL112,311085,0.148252315
PL030,PL113,278381,0.143969907
PL030,PL114,262615,0.126400463
PL030,PL115,338417,0.155069444
PL030,PL116,309427,0.153530093
PL030,PL117,319917,0.156828704
PL030,PL118,633592,0.254791667
PL031,PL032,522483,0.226168981
PL031,PL033,517647,0.230439815
PL031,PL034,580133,0.253854167
PL031,PL035,644813,0.270648148
PL031,PL036,331889,0.134386574
PL031,PL037,372415,0.168101852
PL031,PL040,457884,0.187592593
PL031,PL041,299291,0.156793981
PL031,PL043,434323,0.216030093
PL031,PL044,361568,0.164131944
PL031,PL045,604973,0.223842593
PL031,PL046,637112,0.269490741
PL031,PL047,551731,0.231921296
PL031,PL048,489443,0.209849537
PL031,PL049,502086,0.239583333
PL031,PL050,578653,0.228912037
PL031,PL051,497189,0.235532407
PL031,PL052,305565,0.117199074
PL031,PL054,359662,0.159675926
PL031,PL055,565662,0.237708333
PL031,PL056,537213,0.224305556
PL031,PL057,236691,0.121851852
PL031,PL058,319450,0.172800926
PL031,PL059,448211,0.216354167
PL031,PL060,557621,0.243703704
PL031,PL061,543504,0.229918981
PL031,PL062,532394,0.228252315
PL031,PL063,572120,0.26255787
PL031,PL064,598671,0.247962963
PL031,PL065,509849,0.215509259
PL031,PL066,580268,0.229236111
PL031,PL067,597242,0.251689815
PL031,PL068,553469,0.245983796
PL031,PL069,576658,0.255729167
PL031,PL070,576231,0.213321759
PL031,PL071,613001,0.25474537
PL031,PL072,489901,0.211944444
PL031,PL073,233996,0.090729167
PL031,PL074,471111,0.197071759
PL031,PL075,539890,0.226446759
PL031,PL076,583141,0.245787037
PL031,PL077,413254,0.157604167
PL031,PL078,387374,0.189861111
PL031,PL079,583395,0.215462963
PL031,PL080,630515,0.23494213
PL031,PL081,556097,0.233599537
PL031,PL082,536902,0.231006944
PL031,PL083,442394,0.163356481
PL031,PL084,352470,0.163032407
PL031,PL085,669407,0.278796296
PL031,PL086,664798,0.258333333
PL031,PL088,376233,0.174953704
PL031,PL090,365716,0.173472222
PL031,PL091,397425,0.200706019
PL031,PL094,357498,0.159027778
PL031,PL095,595357,0.245092593
PL031,PL097,564182,0.230127315
PL031,PL098,376927,0.171030093
PL031,PL099,580807,0.253530093
PL031,PL100,500397,0.197002315
PL031,PL101,297858,0.137731481
PL031,PL102,561325,0.234791667
PL031,PL103,361888,0.162453704
PL031,PL104,580161,0.239155093
PL031,PL105,524977,0.222476852
PL031,PL106,536767,0.223055556
PL031,PL107,578268,0.216678241
PL031,PL109,367869,0.211574074
PL031,PL110,574917,0.243622685
PL031,PL111,306951,0.134166667
PL031,PL112,574559,0.236770833
PL031,PL113,541855,0.2325
PL031,PL114,390663,0.192962963
PL031,PL115,145934,0.064398148
PL031,PL116,572902,0.242048611
PL031,PL117,583391,0.245347222
PL031,PL118,335546,0.183229167
PL032,PL033,243041,0.1196875
PL032,PL034,401409,0.170497685
PL032,PL035,574048,0.23494213
PL032,PL036,407207,0.161747685
PL032,PL037,472684,0.186226852
PL032,PL040,485256,0.204675926
PL032,PL041,195494,0.084849537
PL032,PL043,565011,0.244872685
PL032,PL044,178242,0.078090278
PL032,PL045,275913,0.118969907
PL032,PL046,566347,0.233784722
PL032,PL047,502085,0.205706019
PL032,PL048,516814,0.22693287
PL032,PL049,700835,0.292256944
PL032,PL050,300427,0.134490741
PL032,PL051,695938,0.288206019
PL032,PL052,363491,0.158946759
PL032,PL054,349353,0.14875
PL032,PL055,592656,0.254039352
PL032,PL056,506864,0.206365741
PL032,PL057,595079,0.298576389
PL032,PL058,158283,0.077986111
PL032,PL059,796476,0.334363426
PL032,PL060,478174,0.200497685
PL032,PL061,466165,0.19087963
PL032,PL062,488682,0.198761574
PL032,PL063,599491,0.279641204
PL032,PL064,490953,0.202615741
PL032,PL065,502841,0.207615741
PL032,PL066,330297,0.143472222
PL032,PL067,416290,0.179965278
PL032,PL068,111642,0.075439815
PL032,PL069,94595,0.061608796
PL032,PL070,315357,0.12662037
PL032,PL071,505283,0.209398148
PL032,PL072,450994,0.204675926
PL032,PL073,335100,0.157858796
PL032,PL074,498482,0.214166667
PL032,PL075,476488,0.199247685
PL032,PL076,512376,0.210081019
PL032,PL077,358107,0.154583333
PL032,PL078,276963,0.136342593
PL032,PL079,300311,0.128599537
PL032,PL080,268558,0.118599537
PL032,PL081,487019,0.198113426
PL032,PL082,486030,0.198530093
PL032,PL083,469388,0.1796875
PL032,PL084,183188,0.082696759
PL032,PL085,598642,0.243090278
PL032,PL086,282560,0.131921296
PL032,PL088,175250,0.073738426
PL032,PL090,305639,0.135300926
PL032,PL091,265877,0.130335648
PL032,PL094,174172,0.072986111
PL032,PL095,487639,0.19974537
PL032,PL097,456464,0.184780093
PL032,PL098,469217,0.184849537
PL032,PL099,401027,0.167997685
PL032,PL100,527391,0.213333333
PL032,PL101,221327,0.093912037
PL032,PL102,380778,0.162384259
PL032,PL103,164653,0.069305556
PL032,PL104,463218,0.192962963
PL032,PL105,468833,0.197662037
PL032,PL106,459499,0.190243056
PL032,PL107,317394,0.129976852
PL032,PL109,113914,0.052106481
PL032,PL110,504455,0.208275463
PL032,PL111,283208,0.122824074
PL032,PL112,466841,0.191423611
PL032,PL113,478474,0.194189815
PL032,PL114,275883,0.133969907
PL032,PL115,592049,0.253252315
PL032,PL116,502439,0.206701389
PL032,PL117,466663,0.194097222
PL032,PL118,250381,0.125173611
PL033,PL034,155415,0.076909722
PL033,PL035,328055,0.141342593
PL033,PL036,318419,0.131631944
PL033,PL037,383895,0.156122685
PL033,PL040,237144,0.122974537
PL033,PL041,189102,0.0903125
PL033,PL043,476222,0.214756944
PL033,PL044,173239,0.084560185
PL033,PL045,34815,0.026087963
PL033,PL046,320353,0.140185185
PL033,PL047,256091,0.112106481
PL033,PL048,321881,0.172280093
PL033,PL049,612047,0.262141204
PL033,PL050,45542,0.040185185
PL033,PL051,607150,0.258090278
PL033,PL052,325375,0.132256944
PL033,PL054,208377,0.092685185
PL033,PL055,413879,0.209652778
PL033,PL056,260870,0.112766204
PL033,PL057,620147,0.287638889
PL033,PL058,182965,0.088842593
PL033,PL059,707687,0.304247685
PL033,PL060,232180,0.106898148
PL033,PL061,220171,0.097280093
PL033,PL062,242689,0.105162037
PL033,PL063,448136,0.200636574
PL033,PL064,244960,0.109016204
PL033,PL065,256848,0.114016204
PL033,PL066,84304,0.049872685
PL033,PL067,170297,0.086365741
PL033,PL068,160052,0.079016204
PL033,PL069,199933,0.095891204
PL033,PL070,37477,0.028240741
PL033,PL071,259290,0.115798611
PL033,PL072,205000,0.111076389
PL033,PL073,384418,0.150138889
PL033,PL074,240290,0.125115741
PL033,PL075,230495,0.105648148
PL033,PL076,266382,0.116481481
PL033,PL077,197942,0.086458333
PL033,PL078,110692,0.075104167
PL033,PL079,32592,0.024479167
PL033,PL080,58972,0.03775463
PL033,PL081,241025,0.104513889
PL033,PL082,240037,0.104930556
PL033,PL083,380599,0.149571759
PL033,PL084,178185,0.089166667
PL033,PL085,352649,0.149502315
PL033,PL086,93255,0.061145833
PL033,PL088,168858,0.079212963
PL033,PL090,148186,0.083530093
PL033,PL091,80083,0.054155093
PL033,PL094,169169,0.079444444
PL033,PL095,241645,0.106145833
PL033,PL097,210471,0.09119213
PL033,PL098,380428,0.154733796
PL033,PL099,155034,0.074409722
PL033,PL100,369752,0.172395833
PL033,PL101,216324,0.10037037
PL033,PL102,134785,0.068784722
PL033,PL103,159650,0.075763889
PL033,PL104,217224,0.099375
PL033,PL105,222840,0.1040625
PL033,PL106,213505,0.096643519
PL033,PL107,39514,0.031597222
PL033,PL109,221170,0.105185185
